"ACCOUNTNUMBER","ACCOUNTSOURCE","ACTIVE__C","ANNUALREVENUE","BILLINGCITY","BILLINGADDRESS","YEARSTARTED","WEBSITE","UPSELLOPPORTUNITY__C","TYPE","TRADESTYLE","TICKERSYMBOL","SYSTEMMODSTAMP","SITE","SICDESC","SIC","SHIPPINGSTREET","SHIPPINGSTATE","SHIPPINGPOSTALCODE","SHIPPINGLONGITUDE","SHIPPINGLATITUDE","SHIPPINGGEOCODEACCURACY","SHIPPINGCITY","SHIPPINGCOUNTRY","SHIPPINGADDRESS","SEGMENT__C","SLA__C","SLASERIALNUMBER__C","SLAEXPIRATIONDATE__C","RATING","PHOTOURL","PHONE","PARENTID","OWNERSHIP","OWNERID","NUMBEROFLOCATIONS__C","NUMBEROFEMPLOYEES","BILLINGCOUNTRY","BILLINGGEOCODEACCURACY","BILLINGLATITUDE","BILLINGLONGITUDE","BILLINGPOSTALCODE","BILLINGSTATE","BILLINGSTREET","CLEANSTATUS","CREATEDBYID","CREATEDDATE","CUSTOMERPRIORITY__C","DANDBCOMPANYID","DUNSNUMBER","FAX","DESCRIPTION","ID","INDUSTRY","ISDELETED","JIGSAW","JIGSAWCOMPANYID","LASTACTIVITYDATE","LASTMODIFIEDBYID","LASTMODIFIEDDATE","LASTREFERENCEDDATE","LASTVIEWEDDATE","MASTERRECORDID","NAICSCODE","NAME","NAICSDESC"
"","Public Relations","","7.0E8","","","","","","Partner","","","2023-01-12T23:33:18.000Z","","","65110","","","","","","","","","","ESMB","","","","","/services/images/photo/0012w00001Cq78FAAR","","","","0052w00000BXX9rAAH","","10000","Canada","","","","","NH","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78FAAR","Consulting","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Goodwin856 Inc",""
"","Seminar - Internal","","7.0E8","","","","","","Customer","","","2023-01-12T23:33:18.000Z","","","65120","","","","","","","","","","ESMB","","","","","/services/images/photo/0012w00001Cq78GAAR","","","","0052w00000BXX9tAAH","","10000","Denmark","","","","","","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78GAAR","Utilities","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Johnston857 Inc",""
"","Trade Show","","7.0E8","","","","","","Customer","","","2023-01-12T23:33:18.000Z","","","65201","","","","","","","","","","MM","","","","","/services/images/photo/0012w00001Cq78HAAR","","","","0052w00000BXX9lAAH","","10000","Canada","","","","","LA","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78HAAR","Energy","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Cross858 Inc",""
"","Partner","","7.0E8","","","","","","Partner","","","2023-01-12T23:34:13.000Z","","","65202","","","","","","","","","","SMB","","","","","/services/images/photo/0012w00001Cq78IAAR","","","","0052w00000BXXA2AAP","","10000","Switzerland","","","","","","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78IAAR","Apparel","false","","","2023-02-02","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Jefferson859 Inc",""
"","Word of mouth","","7.0E8","","","","","","Customer","","","2023-01-12T23:33:18.000Z","","","66210","","","","","","","","","","COMM","","","","","/services/images/photo/0012w00001Cq78JAAR","","","","0052w00000BXX9rAAH","","10000","Canada","","","","","SD","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78JAAR","Biotechnology","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Stone860 Inc",""
"","Advertisement","","7.0E8","","","","","","Partner","","","2023-01-12T23:34:13.000Z","","","66220","","","","","","","","","","GB","","","","","/services/images/photo/0012w00001Cq78KAAR","","","","0052w00000BXX9lAAH","","10000","Normway","","","","","","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78KAAR","Communications","false","","","2023-01-23","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Murphy861 Inc",""
"","Web","","7.0E8","","","","","","Customer","","","2023-01-12T23:33:18.000Z","","","66290","","","","","","","","","","COMM","","","","","/services/images/photo/0012w00001Cq78LAAR","","","","0052w00000BXX9zAAH","","10000","Canada","","","","","ND","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78LAAR","Communications","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Rodgers862 Inc",""
"","Web","","7.0E8","","","","","","Partner","","","2023-01-12T23:33:18.000Z","","","65110","","","","","","","","","","SMB","","","","","/services/images/photo/0012w00001Cq78MAAR","","","","0052w00000BXX9yAAH","","10000","United Kingdom","","","","","","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78MAAR","Transportation","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Payne863 Inc",""
"","Seminar - Internal","","7.0E8","","","","","","Partner","","","2023-01-12T23:33:18.000Z","","","65120","","","","","","","","","","GB","","","","","/services/images/photo/0012w00001Cq78NAAR","","","","0052w00000BXX9vAAH","","10000","USA","","","","","ND","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78NAAR","Retail","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Estrada864 Inc",""
"","Employee Referral","","7.0E8","","","","","","Customer","","","2023-01-12T23:33:18.000Z","","","65201","","","","","","","","","","ESMB","","","","","/services/images/photo/0012w00001Cq78OAAR","","","","0052w00000BXX9uAAH","","10000","Japan","","","","","","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78OAAR","Biotechnology","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","McDonald865 Inc",""
"","Seminar - Internal","","7.0E8","","","","","","Customer","","","2023-01-12T23:34:13.000Z","","","65202","","","","","","","","","","GB","","","","","/services/images/photo/0012w00001Cq78PAAR","","","","0052w00000BXX9pAAH","","10000","India","","","","","","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78PAAR","Energy","false","","","2023-02-08","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Tran866 Inc",""
"","Employee Referral","","7.0E8","","","","","","Partner","","","2023-01-12T23:33:18.000Z","","","66210","","","","","","","","","","MM","","","","","/services/images/photo/0012w00001Cq78QAAR","","","","0052w00000BXXA2AAP","","10000","Switzerland","","","","","","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78QAAR","Utilities","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Riley867 Inc",""
"","Web","","7.0E8","","","","","","Customer","","","2023-01-12T23:33:18.000Z","","","66220","","","","","","","","","","ESMB","","","","","/services/images/photo/0012w00001Cq78RAAR","","","","0052w00000BXX9nAAH","","10000","Australia","","","","","","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78RAAR","Utilities","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Herrera868 Inc",""
"","Web","","7.0E8","","","","","","Customer","","","2023-01-12T23:34:15.000Z","","","66290","","","","","","","","","","COMM","","","","","/services/images/photo/0012w00001Cq78SAAR","","","","0052w00000BXX9mAAH","","10000","USA","","","","","DE","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78SAAR","Energy","false","","","2023-01-16","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Joseph988 Inc",""
"","Trade Show","","7.0E8","","","","","","Customer","","","2023-01-12T23:33:18.000Z","","","65110","","","","","","","","","","ESMB","","","","","/services/images/photo/0012w00001Cq78TAAR","","","","0052w00000BXX9tAAH","","10000","Canada","","","","","UT","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78TAAR","Transportation","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Hogan989 Inc",""
"","Employee Referral","","7.0E8","","","","","","Customer","","","2023-01-12T23:33:18.000Z","","","65120","","","","","","","","","","GB","","","","","/services/images/photo/0012w00001Cq78UAAR","","","","0052w00000BXX9oAAH","","10000","Sweden","","","","","","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78UAAR","Healthcare","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","West990 Inc",""
"","Employee Referral","","7.0E8","","","","","","Customer","","","2023-01-12T23:33:18.000Z","","","65201","","","","","","","","","","SMB","","","","","/services/images/photo/0012w00001Cq78VAAR","","","","0052w00000BXX9vAAH","","10000","France","","","","","","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78VAAR","Energy","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Adams991 Inc",""
"","Word of mouth","","7.0E8","","","","","","Partner","","","2023-01-12T23:34:13.000Z","","","65202","","","","","","","","","","GB","","","","","/services/images/photo/0012w00001Cq78WAAR","","","","0052w00000BXX9uAAH","","10000","Japan","","","","","","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78WAAR","Media","false","","","2023-01-10","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Allison992 Inc",""
"","Trade Show","","7.0E8","","","","","","Customer","","","2023-01-12T23:33:18.000Z","","","66210","","","","","","","","","","COMM","","","","","/services/images/photo/0012w00001Cq78XAAR","","","","0052w00000BXX9wAAH","","10000","Sweden","","","","","","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78XAAR","Banking","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Singleton993 Inc",""
"","Web","","7.0E8","","","","","","Customer","","","2023-01-12T23:34:13.000Z","","","66220","","","","","","","","","","SMB","","","","","/services/images/photo/0012w00001Cq78YAAR","","","","0052w00000BXX9tAAH","","10000","USA","","","","","MN","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78YAAR","Agriculture","false","","","2022-12-25","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Obrien994 Inc",""
"","Public Relations","","7.0E8","","","","","","Customer","","","2023-01-12T23:33:18.000Z","","","66290","","","","","","","","","","ESMB","","","","","/services/images/photo/0012w00001Cq78ZAAR","","","","0052w00000BXX9yAAH","","10000","USA","","","","","MA","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78ZAAR","Education","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","McKinney995 Inc",""
"","Partner","","7.0E8","","","","","","Customer","","","2023-01-12T23:33:18.000Z","","","65110","","","","","","","","","","MM","","","","","/services/images/photo/0012w00001Cq78aAAB","","","","0052w00000BXX9rAAH","","10000","France","","","","","","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78aAAB","Apparel","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Hall996 Inc",""
"","Employee Referral","","7.0E8","","","","","","Partner","","","2023-01-12T23:33:18.000Z","","","65120","","","","","","","","","","ESMB","","","","","/services/images/photo/0012w00001Cq78bAAB","","","","0052w00000BXX9zAAH","","10000","Canada","","","","","NV","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78bAAB","Technology","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Paul997 Inc",""
"","Employee Referral","","7.0E8","","","","","","Partner","","","2023-01-12T23:33:18.000Z","","","65201","","","","","","","","","","SMB","","","","","/services/images/photo/0012w00001Cq78cAAB","","","","0052w00000BXX9lAAH","","10000","Thailand","","","","","","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78cAAB","Banking","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Curry998 Inc",""
"","Partner","","7.0E8","","","","","","Customer","","","2023-01-12T23:34:14.000Z","","","65202","","","","","","","","","","SMB","","","","","/services/images/photo/0012w00001Cq78dAAB","","","","0052w00000BXX9vAAH","","10000","Japan","","","","","","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78dAAB","Energy","false","","","2023-01-04","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Riley999 Inc",""
"","Public Relations","","7.0E8","","","","","","Customer","","","2023-01-12T23:33:18.000Z","","","66210","","","","","","","","","","ESMB","","","","","/services/images/photo/0012w00001Cq78eAAB","","","","0052w00000BXX9nAAH","","10000","India","","","","","","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78eAAB","Technology","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Alvarez72 Inc",""
"","Advertisement","","7.0E8","","","","","","Customer","","","2023-01-12T23:33:18.000Z","","","66220","","","","","","","","","","COMM","","","","","/services/images/photo/0012w00001Cq78fAAB","","","","0052w00000BXX9oAAH","","10000","Canada","","","","","IN","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78fAAB","Engineering","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Price73 Inc",""
"","Word of mouth","","7.0E8","","","","","","Customer","","","2023-01-12T23:33:18.000Z","","","66290","","","","","","","","","","SMB","","","","","/services/images/photo/0012w00001Cq78gAAB","","","","0052w00000BXX9qAAH","","10000","Canada","","","","","VA","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78gAAB","Engineering","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Wood74 Inc",""
"","Trade Show","","7.0E8","","","","","","Customer","","","2023-01-12T23:34:13.000Z","","","30200","","","","","","","","","","GB","","","","","/services/images/photo/0012w00001Cq78hAAB","","","","0052w00000BXX9oAAH","","10000","Thailand","","","","","","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78hAAB","Apparel","false","","","2022-11-22","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Brock75 Inc",""
"","Web","","7.0E8","","","","","","Customer","","","2023-01-12T23:33:18.000Z","","","30300","","","","","","","","","","ENT","","","","","/services/images/photo/0012w00001Cq78iAAB","","","","0052w00000BXX9lAAH","","10000","Japan","","","","","","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78iAAB","Manufacturing","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Watts76 Inc",""
"","Advertisement","","7.0E8","","","","","","Customer","","","2023-01-12T23:34:15.000Z","","","30400","","","","","","","","","","SMB","","","","","/services/images/photo/0012w00001Cq78jAAB","","","","0052w00000BXX9pAAH","","10000","Sweden","","","","","","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78jAAB","Banking","false","","","2022-12-23","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Norris77 Inc",""
"","Advertisement","","7.0E8","","","","","","Partner","","","2023-01-12T23:33:18.000Z","","","30910","","","","","","","","","","SMB","","","","","/services/images/photo/0012w00001Cq78kAAB","","","","0052w00000BXXA2AAP","","10000","Italy","","","","","","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78kAAB","Retail","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Evans78 Inc",""
"","Public Relations","","7.0E8","","","","","","Partner","","","2023-01-12T23:33:18.000Z","","","33120","","","","","","","","","","MM","","","","","/services/images/photo/0012w00001Cq78lAAB","","","","0052w00000BXX9rAAH","","10000","USA","","","","","GA","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78lAAB","Banking","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Rodgers79 Inc",""
"","Web","","7.0E8","","","","","","Customer","","","2023-01-12T23:33:18.000Z","","","30200","","","","","","","","","","SMB","","","","","/services/images/photo/0012w00001Cq78mAAB","","","","0052w00000BXX9vAAH","","10000","Switzerland","","","","","","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78mAAB","Technology","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Stokes80 Inc",""
"","Word of mouth","","7.0E8","","","","","","Customer","","","2023-01-12T23:33:18.000Z","","","30300","","","","","","","","","","MM","","","","","/services/images/photo/0012w00001Cq78nAAB","","","","0052w00000BXX9sAAH","","10000","Canada","","","","","KS","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78nAAB","Engineering","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Lane81 Inc",""
"","Public Relations","","7.0E8","","","","","","Partner","","","2023-01-12T23:33:18.000Z","","","30400","","","","","","","","","","ESMB","","","","","/services/images/photo/0012w00001Cq78oAAB","","","","0052w00000BXX9nAAH","","10000","Normway","","","","","","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78oAAB","Biotechnology","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Flowers82 Inc",""
"","Trade Show","","7.0E8","","","","","","Customer","","","2023-01-12T23:33:18.000Z","","","30910","","","","","","","","","","MM","","","","","/services/images/photo/0012w00001Cq78pAAB","","","","0052w00000BXX9wAAH","","10000","Thailand","","","","","","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78pAAB","Apparel","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Gray83 Inc",""
"","Employee Referral","","7.0E8","","","","","","Partner","","","2023-01-12T23:34:14.000Z","","","33120","","","","","","","","","","ESMB","","","","","/services/images/photo/0012w00001Cq78qAAB","","","","0052w00000BXX9uAAH","","10000","Canada","","","","","MA","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78qAAB","Apparel","false","","","2022-11-23","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Santos84 Inc",""
"","Advertisement","","7.0E8","","","","","","Customer","","","2023-01-12T23:33:18.000Z","","","30200","","","","","","","","","","ESMB","","","","","/services/images/photo/0012w00001Cq78rAAB","","","","0052w00000BXX9yAAH","","10000","United Kingdom","","","","","","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78rAAB","Banking","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Henry85 Inc",""
"","Partner","","7.0E8","","","","","","Customer","","","2023-01-12T23:33:18.000Z","","","30300","","","","","","","","","","SMB","","","","","/services/images/photo/0012w00001Cq78sAAB","","","","0052w00000BXXA2AAP","","10000","USA","","","","","FL","","Pending","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","","0012w00001Cq78sAAB","Finance","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:18.000Z","","","","","Patton86 Inc",""
