"ACCOUNTID","AMOUNT","CAMPAIGNID","CLOSEDATE","CONTACTID","CREATEDBYID","CREATEDDATE","CURRENTGENERATORS__C","DELIVERYINSTALLATIONSTATUS__C","DESCRIPTION","EXPECTEDREVENUE","FISCAL","FISCALQUARTER","FISCALYEAR","FORECASTCATEGORY","FORECASTCATEGORYNAME","HASOPPORTUNITYLINEITEM","HASOPENACTIVITY","HASOVERDUETASK","ID","ISCLOSED","ISDELETED","ISPRIVATE","ISWON","LASTACTIVITYDATE","LASTAMOUNTCHANGEDHISTORYID","LASTCLOSEDATECHANGEDHISTORYID","LASTMODIFIEDBYID","LASTMODIFIEDDATE","LASTREFERENCEDDATE","LASTSTAGECHANGEDATE","LASTVIEWEDDATE","LEADSOURCE","MAINCOMPETITORS__C","NAME","NEXTSTEP","OPPORTUNITY_SOURCE__C","ORDERNUMBER__C","OWNERID","PRICEBOOK2ID","PROBABILITY","PUSHCOUNT","RECORDTYPEID","STAGENAME","SYSTEMMODSTAMP","TOTALOPPORTUNITYQUANTITY","TRACKINGNUMBER__C","TYPE"
"0012w00001Cq7DNAAZ","736250.0","","2022-02-08","","0052w00000B4VTyAAN","2021-11-18T00:00:00.000Z","","","","736250.0","2022 1","1","2022","Closed","Closed","false","false","false","0062w00000GjfS8AAJ","true","true","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:52.000Z","","","","Web","","Opportunity for Perkins665","","AE","","0052w00000BXX9tAAH","","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:52.000Z","","","Existing Business"
"0012w00001Cq6zOAAR","1531940.0","","2021-10-22","","0052w00000B4VTyAAN","2021-07-20T00:00:00.000Z","","","","1531940.0","2021 4","4","2021","Closed","Closed","false","false","false","0062w00000GjfHKAAZ","true","true","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:52.000Z","","","","Word of mouth","","Opportunity for Gordon1846","","BDR","","0052w00000BXX9sAAH","","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:52.000Z","","","New Business"
"0012w00001Cq73zAAB","3306250.0","","2021-12-14","","0052w00000B4VTyAAN","2021-06-16T00:00:00.000Z","","","","3306250.0","2021 4","4","2021","Closed","Closed","false","false","false","0062w00000GjfHMAAZ","true","true","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:52.000Z","","","","Advertisement","","Opportunity for Chavez1849","","AE","","0052w00000BXX9pAAH","","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:52.000Z","","","Existing Business"
"0012w00001Cq73LAAR","2818630.0","","2022-03-28","","0052w00000B4VTyAAN","2021-11-06T00:00:00.000Z","","","","2818630.0","2022 1","1","2022","Closed","Closed","false","false","false","0062w00000GjfHSAAZ","true","true","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:52.000Z","","","","Word of mouth","","Opportunity for Quinn715","","AE","","0052w00000BXX9mAAH","","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:52.000Z","","","New Business / Add-on"
"0012w00001Cq78YAAR","104760.0","","2022-01-13","","0052w00000B4VTyAAN","2021-11-30T00:00:00.000Z","","","","104760.0","2022 1","1","2022","Closed","Closed","false","false","false","0062w00000GjfHVAAZ","true","true","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:52.000Z","","","","Employee Referral","","Opportunity for Maldonado720","","Marketing","","0052w00000BXX9yAAH","","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:52.000Z","","","New Business"
"0012w00001Cq79zAAB","327145.0","","2023-06-23","","0052w00000B4VTyAAN","2022-12-25T00:00:00.000Z","","","","163572.5","2023 2","2","2023","Pipeline","Pipeline","false","true","false","0062w00000GjfHXAAZ","false","false","false","false","2023-01-22","","","0052w00000B4VTyAAN","2023-01-12T23:33:25.000Z","","","","Partner","","Opportunity for Joseph722","","BDR","","0052w00000BXX9tAAH","","50.0","0","0122w000001Ypd0AAC","Value Proposition","2023-01-12T23:34:13.000Z","","","Existing Business"
"0012w00001Cq7CSAAZ","461458.0","","2022-02-16","","0052w00000B4VTyAAN","2021-11-12T00:00:00.000Z","","","","461458.0","2022 1","1","2022","Closed","Closed","false","false","false","0062w00000GjfHaAAJ","true","true","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:52.000Z","","","","Trade Show","","Opportunity for Moss732","","Marketing","","0052w00000BXX9zAAH","","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:52.000Z","","","Existing Business"
"0012w00001Cq79cAAB","25095.0","","2022-08-06","","0052w00000B4VTyAAN","2022-06-12T00:00:00.000Z","","","","25095.0","2022 3","3","2022","Closed","Closed","false","false","false","0062w00000GjfMmAAJ","true","false","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:26.000Z","","","","Seminar - Internal","","Opportunity for Morton1251","","AE","","0052w00000BXXA2AAP","","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:26.000Z","","","New Business"
"0012w00001Cq73mAAB","60760.0","","2022-01-02","","0052w00000B4VTyAAN","2021-07-17T00:00:00.000Z","","","","60760.0","2022 1","1","2022","Closed","Closed","false","false","false","0062w00000GjfMnAAJ","true","true","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:52.000Z","","","","Seminar - Internal","","Opportunity for Swanson1252","","Marketing","","0052w00000BXX9yAAH","","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:52.000Z","","","New Business / Add-on"
"0012w00001Cq78wAAB","911700.0","","2022-04-22","","0052w00000B4VTyAAN","2021-11-07T00:00:00.000Z","","","","911700.0","2022 2","2","2022","Closed","Closed","false","false","false","0062w00000GjfMoAAJ","true","true","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:52.000Z","","","","Web","","Opportunity for Newton1254","","Marketing","","0052w00000BXXA2AAP","","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:52.000Z","","","New Business / Add-on"
"0012w00001Cq6zYAAR","930000.0","","2021-11-08","","0052w00000B4VTyAAN","2021-07-21T00:00:00.000Z","","","","930000.0","2021 4","4","2021","Closed","Closed","false","false","false","0062w00000GjfMtAAJ","true","true","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:52.000Z","","","","Word of mouth","","Opportunity for Nash1607","","AE","","0052w00000BXX9lAAH","","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:52.000Z","","","New Business"
"0012w00001Cq7ACAAZ","136000.0","","2022-02-20","","0052w00000B4VTyAAN","2021-12-29T00:00:00.000Z","","","","0.0","2022 1","1","2022","Omitted","Omitted","false","false","false","0062w00000GjfMuAAJ","true","true","false","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:52.000Z","","","","Public Relations","","Opportunity for Osborne1612","","AE","","0052w00000BXXA0AAP","","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:33:52.000Z","","","New Business / Add-on"
"0012w00001Cq737AAB","15637.0","","2023-01-06","","0052w00000B4VTyAAN","2022-12-19T00:00:00.000Z","","","","15637.0","2023 1","1","2023","Closed","Closed","false","true","true","0062w00000GjfMxAAJ","true","false","false","true","2023-01-28","","","0052w00000B4VTyAAN","2023-01-12T23:33:26.000Z","","","","Trade Show","","Opportunity for Stanley1623","","Alliances","","0052w00000BXX9pAAH","","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:13.000Z","","","New Business / Add-on"
"0012w00001Cq74SAAR","75289.0","","2022-04-09","","0052w00000B4VTyAAN","2021-08-19T00:00:00.000Z","","","","75289.0","2022 2","2","2022","Closed","Closed","false","false","false","0062w00000GjfMyAAJ","true","false","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:26.000Z","","","","Advertisement","","Opportunity for Morrison510","","Alliances","","0052w00000BXX9oAAH","","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:26.000Z","","","New Business"
"0012w00001Cq70TAAR","2171760.0","","2022-02-20","","0052w00000B4VTyAAN","2021-08-16T00:00:00.000Z","","","","2171760.0","2022 1","1","2022","Closed","Closed","false","false","false","0062w00000GjfN1AAJ","true","true","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:52.000Z","","","","Public Relations","","Opportunity for Barnes515","","BDR","","0052w00000BXX9sAAH","","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:52.000Z","","","New Business"
"0012w00001Cq73VAAR","1328940.0","","2021-11-01","","0052w00000B4VTyAAN","2021-08-08T00:00:00.000Z","","","","1328940.0","2021 4","4","2021","Closed","Closed","false","false","false","0062w00000GjfN3AAJ","true","true","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:52.000Z","","","","Partner","","Opportunity for Franklin519","","Marketing","","0052w00000BXXA1AAP","","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:52.000Z","","","New Business"
"0012w00001Cq72KAAR","444500.0","","2021-11-05","","0052w00000B4VTyAAN","2021-10-14T00:00:00.000Z","","","","444500.0","2021 4","4","2021","Closed","Closed","false","false","false","0062w00000GjfS9AAJ","true","true","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:52.000Z","","","","Partner","","Opportunity for Watson667","","Alliances","","0052w00000BXX9rAAH","","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:52.000Z","","","New Business / Add-on"
"0012w00001Cq78gAAB","430330.0","","2022-12-03","","0052w00000B4VTyAAN","2022-07-02T00:00:00.000Z","","","","0.0","2022 4","4","2022","Omitted","Omitted","false","false","false","0062w00000GjfSCAAZ","true","false","false","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:27.000Z","","","","Web","","Opportunity for Ramirez671","","Marketing","","0052w00000BXXA1AAP","","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:33:28.000Z","","","Existing Business"
"0012w00001Cq78tAAB","105210.0","","2022-05-01","","0052w00000B4VTyAAN","2021-12-03T00:00:00.000Z","","","","105210.0","2022 2","2","2022","Closed","Closed","false","false","false","0062w00000GjfSEAAZ","true","true","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:52.000Z","","","","Web","","Opportunity for Barton675","","Marketing","","0052w00000BXX9yAAH","","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:52.000Z","","","New Business / Add-on"
"0012w00001Cq7CcAAJ","16843.0","","2021-12-28","","0052w00000B4VTyAAN","2021-05-10T00:00:00.000Z","","","","16843.0","2021 4","4","2021","Closed","Closed","false","false","false","0062w00000GjfSGAAZ","true","true","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:52.000Z","","","","Trade Show","","Opportunity for Manning1045","","Marketing","","0052w00000BXX9tAAH","","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:52.000Z","","","New Business / Add-on"
"0012w00001Cq79JAAR","529000.0","","2022-06-14","","0052w00000B4VTyAAN","2021-12-03T00:00:00.000Z","","","","529000.0","2022 2","2","2022","Closed","Closed","false","false","false","0062w00000GjfSIAAZ","true","true","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:52.000Z","","","","Web","","Opportunity for Warren1050","","Marketing","","0052w00000BXX9sAAH","","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:52.000Z","","","New Business"
"0012w00001Cq7EGAAZ","201572.0","","2023-01-30","","0052w00000B4VTyAAN","2022-07-14T00:00:00.000Z","","","","141100.4","2023 1","1","2023","BestCase","Best Case","false","true","true","0062w00000GjfSNAAZ","false","false","false","false","2023-01-09","","","0052w00000B4VTyAAN","2023-01-12T23:33:27.000Z","","","","Partner","","Opportunity for Vega1066","","Alliances","","0052w00000BXX9sAAH","","70.0","0","0122w000001Ypd0AAC","Perception Analysis","2023-01-12T23:34:14.000Z","","","New Business / Add-on"
"0012w00001Cq733AAB","3661710.0","","2022-04-10","","0052w00000B4VTyAAN","2021-09-08T00:00:00.000Z","","","","3661710.0","2022 2","2","2022","Closed","Closed","false","false","false","0062w00000GjfSOAAZ","true","true","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:52.000Z","","","","Employee Referral","","Opportunity for Owens1067","","Marketing","","0052w00000BXXA1AAP","","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:52.000Z","","","New Business"
"0012w00001Cq75UAAR","1183700.0","","2022-05-26","","0052w00000B4VTyAAN","2022-03-02T00:00:00.000Z","","","","1183700.0","2022 2","2","2022","Closed","Closed","false","false","false","0062w00000GjfSSAAZ","true","true","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:52.000Z","","","","Partner","","Opportunity for Hoffman1430","","AE","","0052w00000BXX9wAAH","","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:52.000Z","","","Existing Business"
"0012w00001Cq79NAAR","173566.0","","2022-12-19","","0052w00000B4VTyAAN","2022-09-08T00:00:00.000Z","","","","173566.0","2022 4","4","2022","Closed","Closed","false","true","true","0062w00000GjfHgAAJ","true","false","false","true","2022-12-29","","","0052w00000B4VTyAAN","2023-01-12T23:33:25.000Z","","","","Advertisement","","Opportunity for Todd1101","","AE","","0052w00000BXXA2AAP","","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:13.000Z","","","New Business"
"0012w00001Cq79dAAB","477600.0","","2021-12-24","","0052w00000B4VTyAAN","2021-12-08T00:00:00.000Z","","","","477600.0","2021 4","4","2021","Closed","Closed","false","false","false","0062w00000GjfHmAAJ","true","true","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:52.000Z","","","","Trade Show","","Opportunity for Dixon1108","","AE","","0052w00000BXX9oAAH","","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:52.000Z","","","Existing Business"
"0012w00001Cq7AhAAJ","24536.0","","2022-06-24","","0052w00000B4VTyAAN","2021-12-16T00:00:00.000Z","","","","24536.0","2022 2","2","2022","Closed","Closed","false","false","false","0062w00000GjfHtAAJ","true","false","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:25.000Z","","","","Seminar - Internal","","Opportunity for Martin1471","","BDR","","0052w00000BXXA0AAP","","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:25.000Z","","","New Business"
"0012w00001Cq72nAAB","283466.0","","2022-10-09","","0052w00000B4VTyAAN","2022-02-15T00:00:00.000Z","","","","283466.0","2022 4","4","2022","Closed","Closed","false","false","false","0062w00000GjfHuAAJ","true","false","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:25.000Z","","","","Word of mouth","","Opportunity for Simpson1472","","BDR","","0052w00000BXX9vAAH","","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:25.000Z","","","New Business"
"0012w00001Cq6z2AAB","345554.0","","2022-12-03","","0052w00000B4VTyAAN","2022-07-08T00:00:00.000Z","","","","345554.0","2022 4","4","2022","Closed","Closed","false","false","false","0062w00000GjfHvAAJ","true","false","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:25.000Z","","","","Trade Show","","Opportunity for Santos1475","","BDR","","0052w00000BXX9sAAH","","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:25.000Z","","","New Business / Add-on"
"0012w00001Cq7AwAAJ","51570.0","","2022-02-08","","0052w00000B4VTyAAN","2021-10-18T00:00:00.000Z","","","","0.0","2022 1","1","2022","Omitted","Omitted","false","false","false","0062w00000GjfN7AAJ","true","true","false","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:52.000Z","","","","Web","","Opportunity for Kelley526","","BDR","","0052w00000BXX9oAAH","","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:33:52.000Z","","","Existing Business"
"0012w00001Cq7CvAAJ","17621.0","","2022-09-29","","0052w00000B4VTyAAN","2022-02-05T00:00:00.000Z","","","","17621.0","2022 3","3","2022","Closed","Closed","false","false","false","0062w00000GjfN9AAJ","true","false","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:26.000Z","","","","Web","","Opportunity for Harper529","","AE","","0052w00000BXX9vAAH","","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:26.000Z","","","New Business / Add-on"
"0012w00001Cq74pAAB","1847800.0","","2021-12-06","","0052w00000B4VTyAAN","2021-10-05T00:00:00.000Z","","","","1847800.0","2021 4","4","2021","Closed","Closed","false","false","false","0062w00000GjfNCAAZ","true","true","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:52.000Z","","","","Web","","Opportunity for Burns879","","Marketing","","0052w00000BXX9rAAH","","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:52.000Z","","","New Business"
"0012w00001Cq6zVAAR","1684050.0","","2021-12-03","","0052w00000B4VTyAAN","2021-10-15T00:00:00.000Z","","","","1684050.0","2021 4","4","2021","Closed","Closed","false","false","false","0062w00000GjfNDAAZ","true","true","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:52.000Z","","","","Web","","Opportunity for McKenzie881","","Marketing","","0052w00000BXX9pAAH","","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:52.000Z","","","New Business"
"0012w00001Cq78KAAR","413101.0","","2023-03-11","","0052w00000B4VTyAAN","2022-08-07T00:00:00.000Z","","","","41310.100000000006","2023 1","1","2023","Pipeline","Pipeline","false","true","false","0062w00000GjfNEAAZ","false","false","false","false","2022-12-29","","","0052w00000B4VTyAAN","2023-01-12T23:33:26.000Z","","","","Advertisement","","Opportunity for Duncan885","","Alliances","","0052w00000BXXA2AAP","","10.0","0","0122w000001Ypd0AAC","Qualification","2023-01-12T23:34:13.000Z","","","New Business"
"0012w00001Cq6yUAAR","3428800.0","","2022-03-05","","0052w00000B4VTyAAN","2021-12-24T00:00:00.000Z","","","","3428800.0","2022 1","1","2022","Closed","Closed","false","false","false","0062w00000GjfNFAAZ","true","true","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:52.000Z","","","","Web","","Opportunity for Stewart887","","Alliances","","0052w00000BXX9uAAH","","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:52.000Z","","","New Business / Add-on"
"0012w00001Cq7EGAAZ","72670.0","","2022-03-14","","0052w00000B4VTyAAN","2022-02-21T00:00:00.000Z","","","","72670.0","2022 1","1","2022","Closed","Closed","false","false","false","0062w00000GjfNGAAZ","true","true","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:52.000Z","","","","Public Relations","","Opportunity for Stokes893","","Marketing","","0052w00000BXX9pAAH","","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:52.000Z","","","New Business"
"0012w00001Cq6zlAAB","1878300.0","","2021-12-07","","0052w00000B4VTyAAN","2021-09-16T00:00:00.000Z","","","","1878300.0","2021 4","4","2021","Closed","Closed","false","false","false","0062w00000GjfNHAAZ","true","true","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:52.000Z","","","","Word of mouth","","Opportunity for Nichols894","","AE","","0052w00000BXX9pAAH","","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:52.000Z","","","New Business / Add-on"
"0012w00001Cq79PAAR","179930.0","","2022-01-21","","0052w00000B4VTyAAN","2021-08-26T00:00:00.000Z","","","","0.0","2022 1","1","2022","Omitted","Omitted","false","false","false","0062w00000GjfNIAAZ","true","true","false","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:52.000Z","","","","Trade Show","","Opportunity for Graham1259","","Alliances","","0052w00000BXX9vAAH","","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:33:52.000Z","","","New Business / Add-on"
"0012w00001Cq706AAB","371689.0","","2022-04-01","","0052w00000B4VTyAAN","2021-12-23T00:00:00.000Z","","","","371689.0","2022 2","2","2022","Closed","Closed","false","false","false","0062w00000GjfNLAAZ","true","true","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:52.000Z","","","","Employee Referral","","Opportunity for Tucker1268","","AE","","0052w00000BXX9zAAH","","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:52.000Z","","","New Business / Add-on"
"0012w00001Cq7BnAAJ","73903.0","","2021-11-28","","0052w00000B4VTyAAN","2021-05-30T00:00:00.000Z","","","","73903.0","2021 4","4","2021","Closed","Closed","false","false","false","0062w00000GjfNMAAZ","true","true","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:52.000Z","","","","Public Relations","","Opportunity for Guerrero1271","","Marketing","","0052w00000BXX9oAAH","","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:52.000Z","","","New Business / Add-on"
